Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:1353495	Slc25a4	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4	8	46660205	46664099	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353496	Slc25a5	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5	X	36059304	36062460	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915113	Slc25a11	solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11	11	70535022	70538305	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926080	Slc25a12	solute carrier family 25 (mitochondrial carrier, Aralar), member 12	2	71104614	71198125	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1354721	Slc25a13	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13	6	6041218	6217173	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1342274	Slc25a15	solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15	8	22865567	22888613	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920382	Slc25a16	solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16	10	62756412	62782277	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919053	Slc25a18	solute carrier family 25 (mitochondrial carrier), member 18	6	120750468	120771130	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914533	Slc25a19	solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19	11	115505004	115519121	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928738	Slc25a20	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20	9	108539335	108561841	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2445059	Slc25a21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21	12	56759419	57244257	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915517	Slc25a22	solute carrier family 25 (mitochondrial carrier, glutamate), member 22	7	141009662	141017787	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914222	Slc25a23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	17	57350711	57366863	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917160	Slc25a24	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	3	109030465	109075725	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915913	Slc25a25	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25	2	32304499	32341457	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914832	Slc25a26	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26	6	94477312	94581653	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2444911	Slc25a29	solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29	12	108791804	108801802	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914804	Slc25a30	solute carrier family 25, member 30	14	75997557	76024477	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920583	Slc25a31	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31	3	40663301	40680525	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917156	Slc25a32	solute carrier family 25, member 32	15	38954626	38976111	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2686215	Slc25a34	solute carrier family 25, member 34	4	141346135	141351132	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919248	Slc25a35	solute carrier family 25, member 35	11	68858957	68865191	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1924909	Slc25a36	solute carrier family 25, member 36	9	96957014	96993094	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2384782	Slc25a38	solute carrier family 25, member 38	9	119939440	119953570	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1196386	Slc25a39	solute carrier family 25, member 39	11	102293811	102298772	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2442486	Slc25a40	solute carrier family 25, member 40	5	8472850	8504797	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2144215	Slc25a41	solute carrier family 25, member 41	17	57339773	57348654	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920345	Slc25a42	solute carrier family 25, member 42	8	70636990	70664931	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2684854	Slc25a43	solute carrier family 25, member 43	X	36007312	36040855	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2147731	Slc25a45	solute carrier family 25, member 45	19	5927828	5935796	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914703	Slc25a46	solute carrier family 25, member 46	18	31713217	31743585	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2144766	Slc25a47	solute carrier family 25, member 47	12	108815740	108822741	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2145373	Slc25a48	solute carrier family 25, member 48	13	56585774	56620180	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2684984	Slc25a51	solute carrier family 25, member 51	4	45395923	45408766	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8	72021526	72039946	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1918949	Slc41a3	solute carrier family 41, member 3	6	90581707	90623394	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2140592	Slc44a1	solute carrier family 44, member 1	4	53440413	53622478	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96945	Smcp	sperm mitochondria-associated cysteine-rich protein	3	92491174	92496304	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916279	Smdt1	single-pass membrane protein with aspartate rich tail 1	15	82229901	82233266	GRCm39	+	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913528	Smim20	small integral membrane protein 20	5	53424448	53435882	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1277151	Snca	synuclein, alpha	6	60708559	60806839	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1276549	Snn	stannin	16	10884162	10892849	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98352	Sod2	superoxide dismutase 2, mitochondrial	17	13226726	13237006	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98358	Sox10	SRY (sex determining region Y)-box 10	15	79039113	79048690	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920722	Spata18	spermatogenesis associated 18	5	73808722	73836855	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922719	Spata19	spermatogenesis associated 19	9	27308103	27313007	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2385906	Spg7	SPG7, paraplegin matrix AAA peptidase subunit	8	123792247	123824499	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2139806	Spg20	spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)	3	55019529	55044743	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1861380	Sphk2	sphingosine kinase 2	7	45358891	45367426	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915416	Spire1	spire type actin nucleation factor 1	18	67621279	67743860	GRCm39	-	Component (subterm)	integral component of mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920908	Spns1	spinster homolog 1	7	125969232	125976622	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929899	Sqor	sulfide quinone oxidoreductase	2	122607249	122651473	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98397	Src	Rous sarcoma oncogene	2	157265790	157313758	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:109605	Srgap2	SLIT-ROBO Rho GTPase activating protein 2	1	131212989	131455090	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:102760	Star	steroidogenic acute regulatory protein	8	26298502	26306010	GRCm39	+	Component (subterm)	mitochondrial crista (ancestor term ID: GO:0031966)
protein coding gene	MGI:103038	Stat3	signal transducer and activator of transcription 3	11	100777632	100830447	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18	35866732	35873607	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913842	Stoml2	stomatin (Epb7.2)-like 2	4	43027690	43031710	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1927234	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit	6	73225488	73253890	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1201671	Synj2	synaptojanin 2	17	5991555	6094565	GRCm39	+	Component (subterm)	extrinsic component of mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1344347	Synj2bp	synaptojanin 2 binding protein	12	81544715	81579685	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916221	Tamm41	TAM41 mitochondrial translocator assembly and maintenance homolog	6	114981342	115014837	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1923028	Them4	thioesterase superfamily member 4	3	94217415	94239847	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2442752	Tigar	Trp53 induced glycolysis regulatory phosphatase	6	127062079	127086520	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353433	Timm8a1	translocase of inner mitochondrial membrane 8A1	X	133438005	133442419	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3615492	Timm8a2	translocase of inner mitochondrial membrane 8A2	14	122272086	122275832	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353424	Timm8b	translocase of inner mitochondrial membrane 8B	9	50515210	50516620	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353436	Timm9	translocase of inner mitochondrial membrane 9	12	71169947	71183458	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353429	Timm10	translocase of inner mitochondrial membrane 10	2	84657365	84660557	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1315196	Timm10b	translocase of inner mitochondrial membrane 10B	7	105289263	105292844	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1353432	Timm13	translocase of inner mitochondrial membrane 13	10	80735284	80736803	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1343131	Timm17a	translocase of inner mitochondrial membrane 17a	1	135229273	135241475	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1343176	Timm17b	translocase of inner mitochondrial membrane 17b	X	7765575	7773891	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920595	Timm21	translocase of inner mitochondrial membrane 21	18	84964316	84969649	GRCm39	-	Component (subterm)	TIM23 mitochondrial import inner membrane translocase complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929742	Timm22	translocase of inner mitochondrial membrane 22	11	76297778	76307118	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1858317	Timm23	translocase of inner mitochondrial membrane 23	14	31902123	31923848	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917023	Timm29	translocase of inner mitochondrial membrane 29	9	21504018	21507266	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1343262	Timm44	translocase of inner mitochondrial membrane 44	8	4309731	4325905	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913775	Timm50	translocase of inner mitochondrial membrane 50	7	28005251	28011471	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913266	Tk2	thymidine kinase 2, mitochondrial	8	104953317	104975190	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2144726	Tmem11	transmembrane protein 11	11	60755278	60769864	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922118	Tmem65	transmembrane protein 65	15	58654118	58695487	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915068	Tmem70	transmembrane protein 70	1	16735431	16748499	GRCm39	+	Component (subterm)	integral component of mitochondrial membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913521	Tmem126a	transmembrane protein 126A	7	90099908	90106411	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913593	Tmem177	transmembrane protein 177	1	119835620	119840913	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913940	Tmem186	transmembrane protein 186	16	8451595	8455575	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917794	Tmem242	transmembrane protein 242	17	5461145	5490534	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916436	Tmem256	transmembrane protein 256	11	69729340	69730444	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915762	Tomm5	translocase of outer mitochondrial membrane 5	4	45105209	45108113	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913369	Tomm6	translocase of outer mitochondrial membrane 6	17	47997571	47999311	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913419	Tomm7	translocase of outer mitochondrial membrane 7	5	24043942	24049143	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915202	Tomm20	translocase of outer mitochondrial membrane 20	8	127657417	127672594	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922516	Tomm20l	translocase of outer mitochondrial membrane 20-like	12	71158202	71169995	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2450248	Tomm22	translocase of outer mitochondrial membrane 22	15	79555069	79557063	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914395	Tomm34	translocase of outer mitochondrial membrane 34	2	163895460	163913089	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1858259	Tomm40	translocase of outer mitochondrial membrane 40	7	19435238	19449363	GRCm39	-	Component (subterm)	integral component of mitochondrial membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3589112	Tomm40l	translocase of outer mitochondrial membrane 40-like	1	171045371	171050083	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106295	Tomm70a	translocase of outer mitochondrial membrane 70A	16	56942077	56974893	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2441706	Traf3ip3	TRAF3 interacting protein 3	1	192857812	192883854	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915265	Trap1	TNF receptor-associated protein 1	16	3857835	3895691	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1921985	Trim14	tripartite motif-containing 14	4	46505072	46536148	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917184	Trmt10b	tRNA methyltransferase 10B	4	45297127	45316131	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:88222	Tspo	translocator protein	15	83447793	83458404	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98852	Tst	thiosulfate sulfurtransferase, mitochondrial	15	78283756	78290065	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1920045	Ttc19	tetratricopeptide repeat domain 19	11	62172256	62208611	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1923686	Tufm	Tu translation elongation factor, mitochondrial	7	126086533	126089903	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98878	Tyms	thymidylate synthase	5	30263200	30278615	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98888	Ubb	ubiquitin B	11	62441997	62444039	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98889	Ubc	ubiquitin C	5	125463029	125467081	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137698	Ugt1a6a	UDP glucuronosyltransferase 1 family, polypeptide A6A	1	88062531	88146719	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:98900	Ugt2b5	UDP glucuronosyltransferase 2 family, polypeptide B5	5	87272819	87288177	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2148239	Ugt2b37	UDP glucuronosyltransferase 2 family, polypeptide B37	5	87388351	87402647	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1929472	Uqcc1	ubiquinol-cytochrome c reductase complex assembly factor 1	2	155688814	155772230	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914517	Uqcc2	ubiquinol-cytochrome c reductase complex assembly factor 2	17	27341639	27352865	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2147553	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3	19	8857378	8858287	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913402	Uqcr10	ubiquinol-cytochrome c reductase, complex III subunit X	11	4651973	4654342	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913844	Uqcr11	ubiquinol-cytochrome c reductase, complex III subunit XI	10	80238831	80242655	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914780	Uqcrb	ubiquinol-cytochrome c reductase binding protein	13	67048681	67053442	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:107876	Uqcrc1	ubiquinol-cytochrome c reductase core protein 1	9	108765701	108778691	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914253	Uqcrc2	ubiquinol cytochrome c reductase core protein 2	7	120234412	120258746	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913944	Uqcrfs1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	13	30724295	30729299	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913826	Uqcrh	ubiquinol-cytochrome c reductase hinge protein	4	115924162	115932267	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:107807	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII	11	53318749	53321658	GRCm39	-	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:2140991	Usp30	ubiquitin specific peptidase 30	5	114238344	114261571	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1349450	Vat1	vesicle amine transport 1	11	101349574	101357025	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106922	Vdac3	voltage-dependent anion channel 3	8	23067091	23083829	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2444207	Vps13c	vacuolar protein sorting 13C	9	67747678	67902920	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1890563	Wasf1	WASP family, member 1	10	40759476	40814565	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3646885	Wdr93	WD repeat domain 93	7	79392911	79435698	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex I (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351651	Yme1l1	YME1-like 1 (S. cerevisiae)	2	23046517	23089272	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2138982	Znfx1	zinc finger, NFX1-type containing 1	2	166877713	166904935	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
