Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:2442495	Agmo	alkylglycerol monooxygenase	12	37291640	37632201	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1932075	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	17	34823236	34832423	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914762	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	2	26483069	26494429	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1336186	Agpat3	1-acylglycerol-3-phosphate O-acyltransferase 3	10	78105012	78188323	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915512	Agpat4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	17	12337591	12438532	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1196345	Agpat5	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)	8	18896295	18934429	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:87961	Agrn	agrin	4	156249747	156281945	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:87964	Agtr1a	angiotensin II receptor, type 1a	13	30520424	30566850	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:87965	Agtr1b	angiotensin II receptor, type 1b	3	20368637	20421341	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:87966	Agtr2	angiotensin II receptor, type 2	X	21350863	21355072	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1339977	Agtrap	angiotensin II, type I receptor-associated protein	4	148161518	148172488	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2146839	AI413582	expressed sequence AI413582	17	27782743	27784710	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2141979	AI467606	expressed sequence AI467606	7	126690531	126693158	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2143099	AI593442	expressed sequence AI593442	9	52584342	52591080	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918611	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2	10	61551042	61575039	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913503	Aig1	androgen-induced 1	10	13522798	13744724	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685419	Ajap1	adherens junction associated protein 1	4	153457678	153567268	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:104729	Akap1	A kinase (PRKA) anchor protein 1	11	88721618	88755412	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1313266	Alcam	activated leukocyte cell adhesion molecule	16	52069359	52273444	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1353451	Aldh3a1	aldehyde dehydrogenase family 3, subfamily A1	11	61099336	61109244	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1353452	Aldh3a2	aldehyde dehydrogenase family 3, subfamily A2	11	61114243	61158290	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2384774	Alg1	asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase)	16	5051485	5062776	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914731	Alg2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)	4	47469833	47474367	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1098592	Alg3	asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)	16	20424208	20429515	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913498	Alg5	asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase)	3	54642960	54657216	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444031	Alg6	asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)	4	99603901	99651697	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2141959	Alg8	asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)	7	97020813	97041392	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924753	Alg9	asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)	9	50686525	50754939	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2146159	Alg10b	asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase)	15	90108514	90114757	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2142632	Alg11	asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase)	8	22550737	22561643	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2385025	Alg12	asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)	15	88689447	88703521	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914039	Alg14	asparagine-linked glycosylation 14	3	121085422	121156743	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:103305	Alk	anaplastic lymphoma kinase	17	72175967	72911622	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107505	Alox5ap	arachidonate 5-lipoxygenase activating protein	5	149201814	149224963	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345634	Amfr	autocrine motility factor receptor	8	94698216	94739268	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105062	Amhr2	anti-Mullerian hormone type 2 receptor	15	102353802	102363068	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2653612	Amigo1	adhesion molecule with Ig like domain 1	3	108093651	108099602	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2145995	Amigo2	adhesion molecule with Ig like domain 2	15	97142006	97145168	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444854	Amigo3	adhesion molecule with Ig like domain 3	9	107930358	107932900	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1934943	Amn	amnionless	12	111237530	111242860	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:108440	Amot	angiomotin	X	144229421	144288177	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3045421	Ank	progressive ankylosis	15	27466763	27594995	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442559	Ankar	ankyrin and armadillo repeat containing	1	72682139	72739738	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1261856	Ankle2	ankyrin repeat and LEM domain containing 2	5	110378870	110404517	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1916089	Ankrd46	ankyrin repeat domain 46	15	36477814	36496937	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2142149	Ano1	anoctamin 1, calcium activated chloride channel	7	144142286	144305711	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2387214	Ano2	anoctamin 2	6	125667382	126017089	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3613666	Ano3	anoctamin 3	2	110485546	110780854	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443344	Ano4	anoctamin 4	10	88784856	89180624	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3576659	Ano5	anoctamin 5	7	51160777	51248457	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2145890	Ano6	anoctamin 6	15	95688724	95872632	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3052714	Ano7	anoctamin 7	1	93301652	93332025	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2687327	Ano8	anoctamin 8	8	71928663	71938607	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918595	Ano9	anoctamin 9	7	140681125	140697719	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2143103	Ano10	anoctamin 10	9	122004940	122123489	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:5000466	Anpep	alanyl (membrane) aminopeptidase	7	79471551	79497958	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2384888	Antkmt	adenine nucleotide translocase lysine methyltransferase	17	26009474	26011761	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1916788	Antxr1	anthrax toxin receptor 1	6	87110835	87312757	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919164	Antxr2	anthrax toxin receptor 2	5	98032547	98178876	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1925726	Antxrl	anthrax toxin receptor-like	14	33774625	33798280	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1306797	Aoc3	amine oxidase, copper containing 3	11	101221432	101230256	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3513977	Apcdd1	adenomatosis polyposis coli down-regulated 1	18	63055398	63086886	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3522097	Aph1b	aph1 homolog B, gamma secretase subunit	9	66682484	66702772	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915568	Aph1c	aph1 homolog C, gamma secretase subunit	9	66722276	66742008	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1346086	Aplnr	apelin receptor	2	84966704	84970267	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88046	Aplp1	amyloid beta (A4) precursor-like protein 1	7	30134407	30144960	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88047	Aplp2	amyloid beta (A4) precursor-like protein 2	9	31060853	31123111	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919131	Apmap	adipocyte plasma membrane associated protein	2	150425000	150450487	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88059	App	amyloid beta (A4) precursor protein	16	84751236	84972187	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:103201	Aqp1	aquaporin 1	6	55313417	55325540	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1096865	Aqp2	aquaporin 2	15	99476937	99482426	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1333777	Aqp3	aquaporin 3	4	41092724	41098183	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107387	Aqp4	aquaporin 4	18	15522553	15544039	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:106215	Aqp5	aquaporin 5	15	99488909	99492710	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1341204	Aqp6	aquaporin 6	15	99499281	99503358	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1314647	Aqp7	aquaporin 7	4	41033074	41048139	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1195271	Aqp8	aquaporin 8	7	123061517	123067226	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1891066	Aqp9	aquaporin 9	9	71017941	71075170	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1913583	Aqp11	aquaporin 11	7	97375586	97387454	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2664636	Aqp12	aquaporin 12	1	92934056	92939991	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88068	Areg	amphiregulin	5	91287458	91296291	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:106387	Arfgef3	ARFGEF family member 3	10	18463759	18619506	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858943	Arl6ip1	ADP-ribosylation factor-like 6 interacting protein 1	7	117718113	117728848	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1929501	Arl6ip5	ADP-ribosylation factor-like 6 interacting protein 5	6	97187753	97210276	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1929507	Arl6ip6	ADP-ribosylation factor-like 6 interacting protein 6	2	53082096	53109233	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914461	Armc10	armadillo repeat containing 10	5	21851004	21867697	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1925498	Armcx1	armadillo repeat containing, X-linked 1	X	133618712	133622666	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914666	Armcx2	armadillo repeat containing, X-linked 2	X	133704894	133709970	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918953	Armcx3	armadillo repeat containing, X-linked 3	X	133657344	133662204	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2147993	Armcx6	armadillo repeat containing, X-linked 6	X	133649210	133652166	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1918867	Armh3	armadillo-like helical domain containing 3	19	45805803	45986927	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914669	Armh4	armadillo-like helical domain containing 4	14	49919017	50020843	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
