Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:1916368	Cgrrf1	cell growth regulator with ring finger domain 1	14	47069591	47091655	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1340899	Chil1	chitinase-like 1	1	134109894	134117769	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1330860	Chil3	chitinase-like 3	3	106054870	106074880	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1927185	Chp1	calcineurin-like EF hand protein 1	2	119378178	119417508	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88398	Chrm3	cholinergic receptor, muscarinic 3, cardiac	13	9925522	10410883	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1344418	Cib1	calcium and integrin binding 1 (calmyrin)	7	79876904	79882553	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:95585	Cidec	cell death-inducing DFFA-like effector c	6	113401595	113412721	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444926	Ckap4	cytoskeleton-associated protein 4	10	84362169	84369752	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2385186	Clcc1	chloride channel CLIC-like 1	3	108561229	108586156	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1329026	Clcnka	chloride channel, voltage-sensitive Ka	4	141111922	141126017	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913101	Cldn10	claudin 10	14	119025283	119111937	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2135589	Clec2d	C-type lectin domain family 2, member d	6	129157578	129163497	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3028921	Clec2e	C-type lectin domain family 2, member e	6	129068961	129077876	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3522133	Clec2f	C-type lectin domain family 2, member f	6	128991075	128997490	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1918059	Clec2g	C-type lectin domain family 2, member g	6	128911344	128961670	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2136934	Clec2h	C-type lectin domain family 2, member h	6	128639348	128654337	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2136650	Clec2i	C-type lectin domain family 2, member i	6	128864551	128875130	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:107537	Cln3	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	7	126170379	126184989	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2442253	Cln5	ceroid-lipofuscinosis, neuronal 5	14	103307652	103315064	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2159324	Cln6	ceroid-lipofuscinosis, neuronal 6	9	62746067	62759288	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8	14931335	14951720	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1929895	Clstn1	calsyntenin 1	4	149670925	149733356	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1929897	Clstn2	calsyntenin 2	9	97326448	97915234	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2178323	Clstn3	calsyntenin 3	6	124407715	124441743	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:103227	Cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase	13	24511387	24661272	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88431	Cnbp	cellular nucleic acid binding protein	6	87819597	87828088	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1277202	Cnih1	cornichon family AMPA receptor auxiliary protein 1	14	47013024	47025814	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1277225	Cnih2	cornichon family AMPA receptor auxiliary protein 2	19	5142896	5148549	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2442451	Cnpy1	canopy FGF signaling regulator 1	5	28405817	28450786	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1928477	Cnpy2	canopy FGF signaling regulator 2	10	128157972	128163056	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919279	Cnpy3	canopy FGF signaling regulator 3	17	47046631	47063140	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:104650	Cnr2	cannabinoid receptor 2 (macrophage)	4	135622705	135647518	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88467	Col1a1	collagen, type I, alpha 1	11	94827050	94843868	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88468	Col1a2	collagen, type I, alpha 2	6	4505618	4541543	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:104688	Col4a3	collagen, type IV, alpha 3	1	82564642	82699780	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2155345	Col26a1	collagen, type XXVI, alpha 1	5	136770613	136912063	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1924348	Colgalt1	collagen beta(1-O)galactosyltransferase 1	8	72063642	72077555	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2138232	Colgalt2	collagen beta(1-O)galactosyltransferase 2	1	152275581	152386446	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1858696	Copg1	coatomer protein complex, subunit gamma 1	6	87864801	87890577	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1858683	Copg2	coatomer protein complex, subunit gamma 2	6	30747553	30873729	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1914829	Cpeb4	cytoplasmic polyadenylation element binding protein 4	11	31822211	31885634	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444814	Cped1	cadherin-like and PC-esterase domain containing 1	6	21985915	22256403	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1889205	Cpq	carboxypeptidase Q	15	33083275	33594698	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88491	Crabp2	cellular retinoic acid binding protein II	3	87856000	87860679	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:109501	Crat	carnitine acetyltransferase	2	30290483	30305825	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1347062	Creb3l1	cAMP responsive element binding protein 3-like 1	2	91812673	91854515	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2442695	Creb3l2	cAMP responsive element binding protein 3-like 2	6	37307956	37419083	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2384786	Creb3l3	cAMP responsive element binding protein 3-like 3	10	80920163	80934706	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1916603	Creb3l4	cAMP responsive element binding protein 3-like 4	3	90144807	90150819	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1928333	Creg2	cellular repressor of E1A-stimulated genes 2	1	39657574	39690350	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923987	Creld2	cysteine-rich with EGF-like domains 2	15	88703849	88710884	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:894312	Crhr2	corticotropin releasing hormone receptor 2	6	55067034	55110001	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1891221	Crtap	cartilage associated protein	9	114204202	114219743	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1352747	Cspg5	chondroitin sulfate proteoglycan 5	9	110072851	110091644	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:102519	Cst3	cystatin C	2	148713642	148717432	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1298217	Cst7	cystatin F (leukocystatin)	2	150412335	150420864	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:109553	Ctsc	cathepsin C	7	87927293	87960096	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1861434	Ctsf	cathepsin F	19	4905158	4910946	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1338045	Ctsw	cathepsin W	19	5515071	5518535	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1891190	Ctsz	cathepsin Z	2	174269287	174280832	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1931256	Cubn	cubilin (intrinsic factor-cobalamin receptor)	2	13281149	13496624	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444131	Cwh43	cell wall biogenesis 43 C-terminal homolog	5	73563418	73610778	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2386848	Cyb5r4	cytochrome b5 reductase 4	9	86904067	86959827	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1929280	Cyb561d2	cytochrome b-561 domain containing 2	9	107416210	107419392	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88574	Cybb	cytochrome b-245, beta polypeptide	X	9301493	9354005	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2384959	Cybc1	cytochrome b 245 chaperone 1	11	121113414	121120135	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88588	Cyp1a1	cytochrome P450, family 1, subfamily a, polypeptide 1	9	57595211	57611107	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88589	Cyp1a2	cytochrome P450, family 1, subfamily a, polypeptide 2	9	57584220	57590938	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88590	Cyp1b1	cytochrome P450, family 1, subfamily b, polypeptide 1	17	80014369	80022490	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:105055	Cyp2a12	cytochrome P450, family 2, subfamily a, polypeptide 12	7	26728515	26736243	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88600	Cyp2b9	cytochrome P450, family 2, subfamily b, polypeptide 9	7	25872836	25910086	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88598	Cyp2b10	cytochrome P450, family 2, subfamily b, polypeptide 10	7	25597083	25626049	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:107303	Cyp2b19	cytochrome P450, family 2, subfamily b, polypeptide 19	7	26456567	26472055	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:103238	Cyp2c29	cytochrome P450, family 2, subfamily c, polypeptide 29	19	39275488	39319157	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1306806	Cyp2c37	cytochrome P450, family 2. subfamily c, polypeptide 37	19	39980868	40000687	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1306819	Cyp2c38	cytochrome P450, family 2, subfamily c, polypeptide 38	19	39378000	39451519	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1306818	Cyp2c39	cytochrome P450, family 2, subfamily c, polypeptide 39	19	39499306	39556973	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1306815	Cyp2c40	cytochrome P450, family 2, subfamily c, polypeptide 40	19	39755517	39801258	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2147497	Cyp2c50	cytochrome P450, family 2, subfamily c, polypeptide 50	19	40078132	40102394	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3642960	Cyp2c54	cytochrome P450, family 2, subfamily c, polypeptide 54	19	40026384	40062271	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919332	Cyp2c55	cytochrome P450, family 2, subfamily c, polypeptide 55	19	38995463	39031137	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2385878	Cyp2c70	cytochrome P450, family 2, subfamily c, polypeptide 70	19	40141805	40175730	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88606	Cyp2d9	cytochrome P450, family 2, subfamily d, polypeptide 9	15	82336578	82341028	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88602	Cyp2d10	cytochrome P450, family 2, subfamily d, polypeptide 10	15	82287047	82291396	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88603	Cyp2d11	cytochrome P450, family 2, subfamily d, polypeptide 11	15	82273355	82278223	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923529	Cyp2d26	cytochrome P450, family 2, subfamily d, polypeptide 26	15	82674302	82678495	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88608	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2	7	26819380	26833085	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1270149	Cyp2j5	cytochrome P450, family 2, subfamily j, polypeptide 5	4	96517010	96552391	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1921769	Cyp2j9	cytochrome P450, family 2, subfamily j, polypeptide 9	4	96456666	96479815	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2449771	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	7	114149358	114162283	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1921384	Cyp2s1	cytochrome P450, family 2, subfamily s, polypeptide 1	7	25501894	25515950	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1918769	Cyp2u1	cytochrome P450, family 2, subfamily u, polypeptide 1	3	131084140	131097806	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3616076	Cyp2w1	cytochrome P450, family 2, subfamily w, polypeptide 1	5	139338372	139342788	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88610	Cyp3a13	cytochrome P450, family 3, subfamily a, polypeptide 13	5	137891194	137919881	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1930638	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25	5	145914004	145946428	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88611	Cyp4a10	cytochrome P450, family 4, subfamily a, polypeptide 10	4	115375484	115390846	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1096550	Cyp4a14	cytochrome P450, family 4, subfamily a, polypeptide 14	4	115343397	115353339	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:103225	Cyp4b1	cytochrome P450, family 4, subfamily b, polypeptide 1	4	115481922	115504920	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1927669	Cyp4f14	cytochrome P450, family 4, subfamily f, polypeptide 14	17	33124044	33136316	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919304	Cyp4f18	cytochrome P450, family 4, subfamily f, polypeptide 18	8	72742326	72763470	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1932403	Cyp4x1	cytochrome P450, family 4, subfamily x, polypeptide 1	4	114963520	114991276	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:106091	Cyp7a1	cytochrome P450, family 7, subfamily a, polypeptide 1	4	6265612	6275632	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:104978	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1	3	18126114	18297502	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1338044	Cyp8b1	cytochrome P450, family 8, subfamily b, polypeptide 1	9	121743422	121745371	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88586	Cyp17a1	cytochrome P450, family 17, subfamily a, polypeptide 1	19	46655604	46661439	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88587	Cyp19a1	cytochrome P450, family 19, subfamily a, polypeptide 1	9	54073221	54175394	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88591	Cyp21a1	cytochrome P450, family 21, subfamily a, polypeptide 1	17	35020322	35023400	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1096359	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1	19	37686246	37689984	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2176159	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	6	84548396	84570890	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
